movieName;Metascore_w;Author;AuthorHref;Date;Summary;InteractionsYesCount;InteractionsTotalCount;InteractionsThumbUp;InteractionsThumbDown
inside-out-2015;10;JohnMasterL;/user/JohnMasterL;Jul 13, 2015;"[ ""Inside Out se une a mi lista TOP 10 de los mejores estrenos de este año y también se une a la lista de las mejores películas animadas de todos los tiempos. Pixar llego a tener sus bajas (Cars 2 o Brave) pero con Inside Out vuelve a la grandeza, una poderosa historia inocente, divertida, dramática e innovadora para chicos y grandes (recomiendo ver esta película con la familia, sobre todo padres e hijos) La animación, la historia, todo es increíble, sin duda alguna el próximo OSCAR para mejor película animada es para Inside Out (y tal vez entre a \""mejor película\"") Un espectáculo visual divertido y conmovedor"" ]";1;1;1;0;1;0
furious-7;9;JohnMasterL;/user/JohnMasterL;Apr  9, 2015;"[ ""Entretenimiento puro, divertida, repleta de acción, humor y sentimiento; con esta pelicula, James Wan nos envía un mensaje: \""puedo dirigir cualquier genero, no solo terror\"" Furious 7 esta repleta de secuencias épicas y con un gran homenaje a Paul Walker, sin duda alguna esta tenia que ser la ultima pelicula de la saga, porque sin Paul... bueno... ya no sera igual."" ]";1;3;1;2;0;0
mad-max-fury-road;10;JohnMasterL;/user/JohnMasterL;May 16, 2015;"[ ""Mad Max: Fury Road es la mejor pelicula de acción que jamas eh visto. George Miller regresa después de 3 décadas para continuar con la saga \""MAD MAX\"" y su retorno es glorioso y épico en todo sentido. El estilo de la trilogía original es respetada y se usa la misma formula pero con mejores efectos y mejor coreografía. Las escenas de acción son increíbles, fue un placer ver unas secuencias bien hechas y muy bien editadas en post-producción. Tom Hardy es tan buen Max como Mel Gibson y los fans estarán muy satisfechos con el resultado final. Literalmente, esta es la primera pelicula que de verdad, las 2 horas de pelicula son 2 horas de acción pura, emocionante, violenta y frenética. El clímax nunca cae, la historia nunca se vuelve floja."", """", ""REPITO:"", ""Es la mejor pelicula de acción que eh visto en mucho tiempo. Aplausos a todo el equipo, en especial al director, George Miller."" ]";13;23;13;10;1;0
gone-girl;10;JohnMasterL;/user/JohnMasterL;Nov  3, 2014;"[ ""Gone Girl o en español \""Perdida\"" es una obra maestra y de lejos... lo mejor que visto este año..."", ""Los aspectos a resaltar: DIRECCIÓN, ACTUACIÓN, EDICIÓN Y ADAPTACIÓN"", ""Fincher logra que el espectador entre en el film, que interactue con la historia, los personajes y juzgue, realice sus teorías y que se lleve muchas sorpresas en todo el film, en ningún momento el film cae en lo aburrido, la película (a pesar de su duración extensa de casi 3 horas) no se siente larga, ni pesada, como espectador no quería que terminara, pues la dirección de Fincher te mete tanto en el film que quieres saber todo hasta con detalles."", ""Las ACTUACIONES: Magistrales, Cada actor hace un increíble trabajo, un trabajo impecable, nos trasmite odio, angustia, miedo, risas etc, huelo a oscar´s"", ""Edición: impecable; sin palabras, la forma en que la película esta contada no deja dudas, no deja cosas sin resolver y la narrativa no cae, sigue un camino lleno de suspenso y angustia, un camino interesante"", ""ADAPTACIÓN: Respeta perfectamente al libro, una increíble adaptación cinematográfica"", """", ""Como dije, esta película se va a llevar muchos premios, lo merece, entra en mi lista de mis favoritas del 2014 y también las de todos los tiempos."", ""10/10"" ]";0;3;0;3;1;0
dallas-buyers-club;9;JohnMasterL;/user/JohnMasterL;Jan  4, 2015;"[ ""Es una reflexión, una historia con el propósito de decir: todos merecemos vivir, luchar por nuestra vida, y nunca permitir que nos la quiten. Dallas Buyers Club es una historia cruda, fuerte y brutal sobre el VIH que a la vez la hace increíble, divertida y dramática. Jared Leto, McConaughey son increíbles, una de las mejores películas del 2013."" ]";0;0;0;0;0;0
the-wolf-of-wall-street;9;JohnMasterL;/user/JohnMasterL;Jan  4, 2015;"[ ""Una extraordinaria película, no era lo que esperaba, completamente cargada de humor negro, Martin Scorsese sigue cumpliendo las expectativas, a pesar de su duración de 3 horas, de verdad la sentirás muy corta, porque cada momento, cada segundo sucede algo que te atrapa y no te deja salir."", ""Si queremos hablar de las actuaciones, bien, aun no e visto Dallas Buyers Club, pero personalmente Leonardo DiCaprio se merece el oscar, su actuación es extraordinaria, creíble e increíble, posiblemente la mejor de toda su carrera."", ""la recomiendo amplia mente, veras una extraordinaria actuación de Leonardo DiCaprio, así como la de otros actores y sobre todo la épica dirección del maestro; Martín Scorsese"" ]";0;0;0;0;0;0
vhs2;9;JohnMasterL;/user/JohnMasterL;Feb 27, 2015;"[ ""El found footage jamas lo disfrute tan bien como esta pelicula, V/H/S/2 es mas brutal, mas grotesca, mas bizarra, mas violenta y mas divertida que V/H/S. De las mejores películas de Terror que e visto y sobre todo, de los mejores found footage que e visto en el cine de terror."" ]";1;1;1;0;0;0
the-hobbit-the-desolation-of-smaug;10;JohnMasterL;/user/JohnMasterL;Jan  4, 2015;[];0;0;0;0;1;0
the-amazing-spider-man;9;JohnMasterL;/user/JohnMasterL;Feb 27, 2015;[];0;0;0;0;0;0
apocalypto;10;JohnMasterL;/user/JohnMasterL;Mar  2, 2015;"[ ""Mel Gibson es de mis directores favoritos, pues se da tantas libertades que son de lujo, a pesar de que no es el mejor trabajo de Gibson (ese lugar es para su obra maestra -La Pasión De Cristo-) sin duda alguna es un espectáculo visual cargado de adrenalina pura, secuencias de acción y suspenso hacen que esta pelicula sea entretenimiento puro. La dirección de Gibson como siempre es increíble y admirable, Gibson siempre le pone hasta el mas mínimo detalle en cada aspecto cinematográfico; la música, la fotografía, el sonido, la ambientación son un triunfo. Vuelvo a mencionar, y esto es una petición; pido que Mel Gibson regrese como director, (Yo lo considero mejor director que actor) estoy ansioso por ver su próxima pelicula. 10/10"" ]";1;1;1;0;1;0
babel;10;JohnMasterL;/user/JohnMasterL;Oct 20, 2015;"[ ""Una obra maestra en todo sentido. Babel se desarrolla en 4 lugares distintos cada lugar tiene a sus personajes y cada personaje tiene sus conflictos pero en general todos los personajes comparten una relación con los demás, aunque algunos nunca se llegan a ver en toda la película, eso es lo grandioso de esta película, que podemos conocer profundamente la historia y situación de cada personaje y ademas de compartir un conflicto mundial con los demás personajes."" ]";0;0;0;0;1;0
pans-labyrinth;10;JohnMasterL;/user/JohnMasterL;Oct 30, 2015;"[ ""¡Que belleza de película! Del Toro y su increíble imaginación nos sorprenden una vez mas en esta película. Me encanto la relación entre el mundo real y un mundo mágico, donde al final no se sabe si todo lo que Ofelia vive es real o no. Las criaturas y demonios que Del Toro creo para esta película es de admirarse y de respetarse, pues a mi consideración creo unos personajes tan únicos y originales que le dan un toque fresco y innovador a esta película y se agradece que usaron poco CGI, el maquillaje y el diseño de vestuario se ve mas real y mas clásico. Es una de las mejores películas de fantasía de todos los tiempos, la mezcla de fantasía, horror, magia y suspenso hacen que \""Pan's Labyrinth\"" sea un triunfo. Una aventura épica y mágica!"" ]";0;0;0;0;1;0
harry-potter-and-the-goblet-of-fire;10;JohnMasterL;/user/JohnMasterL;May  4, 2015;"[ ""The Goblet of Fire es la pelicula mas madura de Harry Potter de toda la saga. Esta cuarta parte es un cambio totalmente inesperado, pues sus antecesoras iban dirigidas a un publico infantil, en cambio, the goblet of fire va dirigida específicamente a los adolescentes y adultos. Es entretenimiento puro, repleta de secuencias de acción increíbles."" ]";0;0;0;0;1;0
spider-man-2;10;JohnMasterL;/user/JohnMasterL;Aug  6, 2015;"[ ""La mejor película de Super Héroes de todos los tiempos. Spider-Man 2 es mejor que su antecesora en todos los aspectos, los efectos especiales son increíbles, las actuaciones siguen siendo excelentes y sobre todo, Alfred Molina ofrece un excelente villano y de lejos uno de los mejores vistos en cine. La historia de esta segunda parte es asombrosa, divertida y dramática a la vez , violenta y oscura sin dudarlo, pero sobre todo, ofrece un mensaje único y conmovedor. Ah, olvide mencionar que esta película tiene una de las mejores secuencias de acción que eh visto en mucho tiempo, la escena de Spider-Man VS Doctor Octopus en el tren es épica, brillante y emocionante."", """", ""Repito: Es la mejor película de Super Héroes que eh visto en mucho tiempo, si hacemos un TOP, detrás de Spider-Man 2 le sigue Iron Man y Ant Man"" ]";2;2;2;0;1;0
shrek-2;9;JohnMasterL;/user/JohnMasterL;Jul 20, 2015;"[ ""Shrek 2 es una excelente secuela, no es tan perfecta como su primera parte, pero la historia es divertida, ofrece mas personajes y mas situaciones que tanto niños como adultos las disfrutaran. No es tan infantil como su primera parte, pero de todas formas Shrek 2 es una gran secuela y una buena película."" ]";0;0;0;0;0;0
harry-potter-and-the-prisoner-of-azkaban;10;JohnMasterL;/user/JohnMasterL;May  4, 2015;"[ ""The Prisoner of Azkaban es la mejor pelicula de Harry Potter jamas hecha, no solo tiene un estilo distinto (esto gracias al cambio del director) Alfonso Cuaron le da un toque mas oscuro, mas maduro, y mas tenebroso al mundo de Harry Potter a comparación de sus antecesoras, pero sigue respetando la magia y el humor característico de la saga. La historia es tan compleja, que es sorprendente que se pudo explicar en 2:22 minutos. Aplausos al Director y al Escritor! (Steve Kloves)"" ]";0;0;0;0;1;0
the-passion-of-the-christ;10;JohnMasterL;/user/JohnMasterL;Feb  5, 2015;"[ ""Una increíble producción cinematográfica, Mel Gibson no creo una película, creo una obra de arte, me atrevo a decir que es la mejor adaptación de todos los tiempos y de las mejores películas que e visto en toda mi vida. Es poderosa, artísticamente perfecta, cualquier aspecto cinematográfico es llevado excelente, una joya del cine."", ""10/10"", ""?????"" ]";0;0;0;0;1;0
kill-bill-vol-2;10;JohnMasterL;/user/JohnMasterL;Jul 21, 2015;"[ ""Un final perfecto, Kill Bill Vol 2 es mas dialogo que acción, pero eso no le quita la perfección, el guion es simplemente único y original, Quentin Tarantino me sigue sorprendiendo, la forma en la que escribe es tan admirable y entretenida que incluso los diálogos son mas divertidos que las secuencias de acción. Al igual que su primera parte, las escenas de acción son un homenaje a las grandes películas de Kung-Fu (Sobre todo a Bruce Lee) Junta las 2 partes y obtendrás un espectáculo de 4 horas único, divertido y espectacular."" ]";0;0;0;0;1;0
the-lord-of-the-rings-the-return-of-the-king;10;JohnMasterL;/user/JohnMasterL;Jul 20, 2015;"[ ""La mejor película de fantasía de todos los tiempos. The Return of the King es hermosa, perfecta, una aventura de 3 horas y 21 minutos repleta de emociones, es totalmente épica, dramática, divertida y poderosa. Peter Jackson creo una obra maestra única e insuperable. Coloca las 3 partes juntas y obtendrás la mejor aventura mágica y épica de todos los tiempos con duración de casi 10 horas. Ganadora de 11 premios de la Academia. The Lord of the Rings es la mejor trilogía que eh visto."" ]";1;1;1;0;1;0
kill-bill-vol-1;10;JohnMasterL;/user/JohnMasterL;Jul 21, 2015;"[ ""No tengo palabras para expresar lo que siento cada vez que veo esta obra maestra, Kill Bill Vol 1 es una joya, completamente divertida, brutal y única. Las secuencias de acción son un bello homenaje a las películas de Kung-Fu antiguas, mezcladas con una historia original y con un guion que solo Quentin Tarantino lo puede hacer. Esta primera parte es magnifica."" ]";0;0;0;0;1;0
pirates-of-the-caribbean-the-curse-of-the-black-pearl;9;JohnMasterL;/user/JohnMasterL;Feb 27, 2015;[];0;0;0;0;0;0
the-lord-of-the-rings-the-two-towers;10;JohnMasterL;/user/JohnMasterL;Jul 20, 2015;"[ ""The two towers conserva los mismos aspectos mágicos y épicos de su antecesora, pero es mas emocionante y grande a la vez. Mas personajes, mas historias, mas situaciones, cada una de ellas con un estilo distinto, manejado de una manera increíble. Peter Jackson juega muy bien con las historias y crea una trama perfectamente entendible que conecta a un punto: El retorno del rey. Una excelente secuela que nos prepara para el gran final."" ]";0;0;0;0;1;0
harry-potter-and-the-chamber-of-secrets;10;JohnMasterL;/user/JohnMasterL;May  4, 2015;"[ ""Igual de mágica, divertida y épica que la anterior, solo que en esta vez, la trama es mas oscura. The Chamber of Secrets sigue con el mismo estilo que su antecesora, solo que esta vez, la trama toma un giro mas maduro y oscuro. Es un espectáculo mágico, cargado de momentos épicos e inesperados."" ]";0;0;0;0;1;0
pirates-of-the-caribbean-dead-mans-chest;9;JohnMasterL;/user/JohnMasterL;Feb 27, 2015;[];0;0;0;0;0;0
spider-man;9;JohnMasterL;/user/JohnMasterL;Aug  6, 2015;"[ ""La primera parte de esta trilogía por Sam Raimi es excelente, pero no estupenda. El inicio de la trilogía de Spider-Man es emocionante, dramático e increíble. Tobey Maguire´s es estupendo (al igual que todo el elenco, sobre todo Willem Dafoe) Una de mis películas favoritas de mi infancia, pero sin duda alguna, no es la mejor de las 3 (Cof...Cof... Spider-Man 2...Cof... Cof)"" ]";0;0;0;0;0;0
the-lord-of-the-rings-the-fellowship-of-the-ring;10;JohnMasterL;/user/JohnMasterL;Jul 20, 2015;"[ ""The Fellowship of the Ring es poderosa, épica y mágica. La primera parte de la trilogía es perfecta en todos los aspectos, un espectáculo fantasioso repleto de secuencias inesperadas e impactantes. Peter Jackson no solo creo una película, creo un clásico."" ]";0;0;0;0;1;0
harry-potter-and-the-sorcerers-stone;10;JohnMasterL;/user/JohnMasterL;May  4, 2015;"[ ""El inicio de la saga mas grande de todos los tiempos es épico, divertido y mágico. HARRY POTTER AND THE SORCERER'S STONE es un espectáculo no solo para los niños, sino también para los adultos. Chris Columbus le da un toque clásico y increíblemente mágico a esta pelicula. Sin duda alguna, de las mejores películas infantiles de todos los tiempos."" ]";0;0;0;0;1;0
amores-perros;9;JohnMasterL;/user/JohnMasterL;Oct 20, 2015;"[ ""Amores Perros es perfecta, una obra de culto increíble y visualmente espectacular y con una historia y unos personajes muy bien desarrollados, la obra maestra que le dio el reconocimiento mundial a Alejandro Gonzalez Iñarritu es perfecta, única y original. Es como Pulp Fiction, pero en México."" ]";0;0;0;0;0;0
shrek;10;JohnMasterL;/user/JohnMasterL;Jul 20, 2015;"[ ""La primera parte de Shrek es una de las mejores películas animadas de todos los tiempos. Shrek no solo parodia otras cintas animadas, sino también ofrece un excelente mensaje de amor y amistad. Una gran obra con grandes momentos muy divertidos e inolvidables. Un espectáculo que chicos y grandes disfrutaran."" ]";0;0;0;0;1;0
a-clockwork-orange;10;JohnMasterL;/user/JohnMasterL;Jul 20, 2015;"[ ""A Clockwork Orange es brillante, hermosa, divertida, cruda e impactante. La película mas polémica de Kubrick es sin duda alguna una obra de arte, visualmente perfecta, y las actuaciones son excelentes (Malcolm McDowell es increíble) una obra visual totalmente épica."" ]";0;0;0;0;1;0
iron-man;10;JohnMasterL;/user/JohnMasterL;Aug  6, 2015;"[ ""Iron Man compite por el trono por \""la mejor película de MARVEL de todos los tiempos\"" a lado de Spider-Man 2. Hace mucho tiempo que no veía una película de Super Héroes llena de humor negro, mas adulta, y con grandes secuencias de acción. Robert Downey Jr es brillante. La primera parte de Iron Man no solo es de las mejores películas de Super Héroes que eh visto, sino también, es la mejor de su trilogía."" ]";0;0;0;0;1;0
a-little-princess;9;JohnMasterL;/user/JohnMasterL;Oct 20, 2015;[];0;0;0;0;0;0
knowing;10;JohnMasterL;/user/JohnMasterL;Jul 21, 2015;"[ ""Knowing es de las mejores películas de Sci-fi Thriller que eh visto. La historia se maneja tan bien que cada situación sorprende y deja sin palabras al espectador, preguntándose ¿que sigue? Knowing es emocionante, impactante, inteligente y muy entretenida"" ]";0;0;0;0;1;0
the-hunger-games;9;JohnMasterL;/user/JohnMasterL;Mar  9, 2015;"[ ""The Hunger Games o \""Los Juegos del Hambre\"" es entretenimiento increíble, polémico e interesante. Después de ver que la trama era sobre un futuro Apocalipsis, donde todos los niños y adolescentes pelean a muerte en una arena de combate y al final solo uno puede sobrevivir; me intereso muchísimo y e de decir que cuando termine la pelicula, me quede con ganas de mas; tanto así que comencé a leer la trilogía. En términos de adaptación, es pasable, hay muchos cambios y muchos cortes, pero la cinta es objetiva, entretenida, llena de suspenso, violencia, critica política y Amor. The Hunger Games es sin duda un film brutal, con una critica fuerte hacia el gobierno."" ]";0;0;0;0;0;0
harry-potter-and-the-half-blood-prince;9;JohnMasterL;/user/JohnMasterL;May  4, 2015;"[ ""A pesar de que no tiene en gran parte, absolutamente nada que ver con el libro, The half blood prince es mejor que The Order of the Phoenix en todos los sentidos, la narrativa es superior y mucho mejor, a pesar de que no respeta el 100% de la historia original y de ser una historia oscura y dramática pase a ser una comedia romántica con toques de drama y suspenso, la historia funciona. Es entretenida, pero se queda corta en comparación con las primeras cuatro películas de la saga."" ]";0;0;0;0;0;0
war-horse;9;JohnMasterL;/user/JohnMasterL;Oct 20, 2015;"[ ""Spielberg sabe manejar perfectamente la acción y el drama en esta gran película. Una bella historia con muchos personajes bien desarrollados gracias a la estupenda dirección de Spielberg, no es su mejor película, pero es sin duda alguna una increíble película."" ]";0;0;0;0;0;0
harry-potter-and-the-deathly-hallows-part-i;9;JohnMasterL;/user/JohnMasterL;Jul 14, 2015;"[ ""A pesar de que \"" THE HALF-BLOOD PRINCE\"" ignora por completo la trama y las situaciones del libro original, David Yates hace una maravilla en \""The Deathly Hallows Part 1\"" no solo es de las mejores adaptaciones que podras ver en mucho tiempo, sino también regresa el estilo original y oscuro que Harry Potter tenia desde \""The Prisoner of Azkaban\"" y \""The Goblet of Fire\"" Divertida, oscura e increíble."" ]";0;0;0;0;0;0
the-cabin-in-the-woods;10;JohnMasterL;/user/JohnMasterL;Apr 10, 2015;"[ ""Cuando creía que el Exorcista era el unico film de terror que valía la pena, estaba completamente equivocado, THE CABIN IN THE WOODS es divertida, violenta y novedosa, combina todas las bestias, todos los escenarios, todos los personajes y todas las situaciones de las mejores películas de terror de todos los tiempos, creando una maravilla en el cine de horror, es un homenaje al buen cine del terror."" ]";0;0;0;0;1;0
gravity;10;JohnMasterL;/user/JohnMasterL;Jan  4, 2015;"[ ""Una obra visual, una excelente película de ciencia ficción, se une a la lista de las mejores pelicular de todos los tiempos. Alfonso Cuaron a hecho el mejor trabajo de su carrera, visualmente (hablando de la cámara, el chivo es un maestro y por supuesto de los efectos) Gravedad es de las mejores películas del 2013, de las mejores películas de todos los tiempos y de las que debes de ver antes de morir."" ]";5;5;5;0;1;0
the-grand-budapest-hotel;10;JohnMasterL;/user/JohnMasterL;Feb 28, 2015;"[ ""The Grand Budapest Hotel supero todas mis expectativas, desde el primer segundo del Film se siente perfecta, la cinematografía, el guion, el vestuario, los escenarios (Cada detalle es unico e impresionante) y las actuaciones son espectaculares, no es mejor que Birdman, pero si es de las mejores películas del 2014."" ]";0;0;0;0;1;0
12-years-a-slave;9;JohnMasterL;/user/JohnMasterL;Jan  4, 2015;"[ ""Steve McQueen a creado una obra de arte, a pesar de la intensa violencia, racismo, y varias brutalidades gráficas que acontecen en esta película, 12 Años de Esclavo es un logro cinematográfico, su crudo realismo te dejara sin aliento."", ""AUNQUE..... No me parece que se merecía el Oscar a mejor película, eso era para Gravedad de Alfonso Cuaron"" ]";0;0;0;0;0;0
the-hunger-games-catching-fire;9;JohnMasterL;/user/JohnMasterL;Mar  9, 2015;"[ ""THE HUNGER GAMES: CATCHING FIRE es de esas secuelas que son MUCHO mejor que su primera parte. Posiblemente fue por el cambio del Director: Francis Lawrence (anteriormente Gary Ross) porque en si la pelicula se siente diferente a su primera parte, se siente mas madura, mas oscura, mas fuerte y poderosa que THE HUNGER GAMES. Tengo que destacar que CATCHING FIRE es de las mejores adaptaciones literarias que e visto en los últimos años, respeta cada pagina del libro, tiene detalles distintos, pero estos no afectan en nada a la historia original. Las actuaciones, la dirección, los efectos y el guion son por mucho mejores que su antecesora, en esta segunda parte veras mas violencia, mas criticas hacia el gobierno, rebeliones, y sobre todo, una pelicula mas Adulta."" ]";0;0;0;0;0;0
the-hobbit-an-unexpected-journey;9;JohnMasterL;/user/JohnMasterL;Jan  4, 2015;"[ ""Peter Jackson regresa después de tantos años a la tierra media de una forma épica, espectacular y increíble. Visualmente es Perfecta, en todos los aspectos es magistral. Aunque no este al nivel de \""El Señor de Los Anillos\"" es y sera un clásico por siempre."" ]";0;0;0;0;0;0
nightcrawler;9;JohnMasterL;/user/JohnMasterL;Jul 20, 2015;"[ ""Un excelente Thriller que muestra la doble cara de la televisión y la comunicación, un hombre que busca el sueño americano y la superación a cualquier precio. Jake Gyllenhaal es tan brillante que simplemente olvidas que es Jake, se transforma completamente en Lou, un ladrón psicópata manipulador e inteligente. Nightcrawler es Solido, interesante, con una poderosa trama."" ]";0;0;0;0;0;0
american-sniper;9;JohnMasterL;/user/JohnMasterL;Mar  2, 2015;"[ ""American Sniper no solo es una pelicula de Guerra, es un drama muy humano, en donde las decisiones, acciones y consecuencias terminan creando un efecto. Sin duda alguna una excelente producción, una increíble dirección de Clint Eastwood y posiblemente la mejor actuación de Bradley Cooper hasta ahora. Aunque algunos puntos a resaltar es la polémica (quien es el bueno y quien es el malo) y el bebe falso..."" ]";2;6;2;4;0;0
kingsman-the-secret-service;9;JohnMasterL;/user/JohnMasterL;Mar  9, 2015;"[ ""Kingsman es de lejos, lo mejor que podrás ver dentro del genero de acción de este año (por el momento) es una perfecta e inteligente pelicula de acción que combina el espionaje de James Bond, la acción grotesca, bizarra, sangrienta y fantasiosa de Quentin Tarantino y con toques frescos de suspenso y comedia. Matthew Vaughn ya nos tiene acostumbrados a ver sus excelentes adaptaciones de cómic a cine (Kick Ass, X-Men First Class) Kingsman es una de esas, solo que con un estilo un poco diferente, pero fiel al cómic."" ]";0;0;0;0;0;0
the-martian;10;JohnMasterL;/user/JohnMasterL;Oct  4, 2015;"[ ""Visualmente hermosa, The Martian o en español \""Misión Rescate\"" es una de las mejores películas del 2015, interesante, inteligente, épica, dramática, divertida y con grandes dosis de suspenso y tensión. Es la combinación perfecta entre \""Gravedad\"" e \""Interestelar\"" Ridley Scott esta de regreso y mejor que nunca."" ]";4;9;4;5;1;0
avengers-age-of-ultron;9;JohnMasterL;/user/JohnMasterL;May  4, 2015;"[ ""Avengers: Age of Ultron es una buena pelicula, con grandes secuencias de acción, momentos totalmente épicos y un ambiente mas maduro y dramático. Aunque... el guion tiene sus fallas, hay secuencias totalmente flojas, y en algunas ocasiones se siente recortada, como si fuesen a sacar una versión extendida de la pelicula. En conclusión: Avengers 2 es pasable, pero puedo sentir una ligera decepción, esperaba algo mas, creo que el marketing (trailers, clips, spots) tuvieron la culpa."" ]";0;1;0;1;0;0
crimson-peak;10;JohnMasterL;/user/JohnMasterL;Nov  1, 2015;"[ ""Crimson Peak, mas allá de su cruda violencia o de su excelente fotografía, su bello vestuario o su increíble sonido o diseño de arte, es una película con elementos clásicos del cine de terror y horror original. El cine de terror de estos tiempos se a vuelto simple, mediocre y estúpido, se caracteriza por tener screamers poco originales y muy gastados acompañados de una historia sin sentido y aburrida. Pero en esta ocasión, Guillermo Del Toro retorna al horror clásico de una manera espectacular y sutil, no hace falta que un fantasma aparezca enfrente de la pantalla ridículamente con un grito acompañado para causar terror (Hola Actividad Paranormal), Crimson Peak juega con el sonido y el ambiente (Spoiler) \""Aquella escena del pasillo en donde el fantasma sale del suelo es espectacular y terrorífica a la vez\"" La imaginación de Del Toro es brillante y el diseño de los fantasmas (así como los efectos visuales) son únicos y excelentes. Considero que esta película no es del todo \""terror\"" pues tiene romance, misterio y suspenso y horror. Es una perfecta combinación entre la imaginación de Del Toro con una historia de misterio al mas puro estilo de Alfred Hitchcock."" ]";0;0;0;0;1;0
mission-impossible---rogue-nation;9;JohnMasterL;/user/JohnMasterL;Aug  5, 2015;"[ ""Rogue Nation no es tan divertida como Ghost Protocol, pero mantiene la esencia pura, clásica y única que solo Misión Imposible puede ofrecer. Al igual que Mad Max, esta quinta parte ofrece unas de las mejores secuencias de acción que podrás ver en este año y muchas de ellas con poco CGI (Aunque Mad Max sigue siendo el Rey de este año) Vuelvo a insistir, es excelente, divertida, emocionante, innovadora y adictiva, una de las mejores películas de este año, pero no supera a su antecesora: GHOST PROTOCOL"" ]";0;0;0;0;0;0
ant-man;10;JohnMasterL;/user/JohnMasterL;Jul 20, 2015;"[ ""Una inesperada sorpresa fue la que me dio \""Ant-Man\"" después de verla, pues siendo sincero, no esperaba mucho de esta película, pero luego verla el día de ayer me atrevo a decir que se une a la lista de las mejores películas de super héroes de todos los tiempos, y si nos basamos solamente en Marvel, \""Ant-Man\"" se une a la lista de los grandes junto con Iron Man o Spider-Man 2. La historia de un ladrón que da todo por su hija al ponerse un traje que le permite encogerse hasta el tamaño de una hormiga se desarrolla de manera magnifica gracias a las increíbles actuaciones y sobre todo con un guion divertido y emocionante, repleto de increíbles escenas de acción. Ant-Man se siente como la primera parte de Iron Man (Solo que con un toque mas ligero) épica en todo sentido y con un humor único y bien hecho. Cabe destacar que este punto de \""Comedia en Marvel\"" funciona perfectamente en Ant-Man, los guionistas hicieron un excelente trabajo, colocando los chistes en buenos momentos, y nunca se sienten forzados (Avengers, Avengers 2, Iron Man 3) la formula que tiene \""Ant-Man\"" es muy distinta a cualquier otra película de Marvel, esto es muy positivo, pues ofrece algo novedoso. Vuelvo a insistir, \""Ant-Man\"" es de las mejores películas de super héroes que jamas he visto, entra perfectamente a mi Top 5 (Junto con Iron Man, Spider-Man 2 o Batman: El Caballero de la Noche) y sin duda alguna es de las mejores películas de este año."" ]";0;4;0;4;1;0
jurassic-world;9;JohnMasterL;/user/JohnMasterL;Jun 13, 2015;"[ ""Jurassic World es una gran sorpresa, fue mejor de lo que pensé. Esta parte (continuación, no remake) hace justicia y respeta los toques clásicos de la cinta original. Me atrevo a decir que Jurassic World es la mejor secuela de la saga, no es mejor que la pelicula original (Jurassic Park de 1993 por Steven Spierlberg) pero sin duda alguna es mucho mejor que sus secuelas: The Lost World - Jurassic Park (1997) y Jurassic Park III (2001). En Jurassic World te espera una buena dosis de acción y suspenso, cargado de efectos especiales y buenas actuaciones (aunque el guion sea algo flojo) por eso y mas Jurassic World es una gran secuela, divertida y llena de suspenso, garantizando una gran experiencia para las nuevas generaciones y para los fanáticos de corazón."" ]";1;9;1;8;0;0
interstellar;9;JohnMasterL;/user/JohnMasterL;Jan  4, 2015;"[ ""Nolan lo vuelve a hacer, un guion muy interesante, como siempre sutil, la trama es sin duda un \""viaje espacial\"" cargado de adrenalina con actuaciones increíbles, una banda sonora magistral, efectos muy buenos (bien usados) y sobre todo un guion excelente y como siempre una dirección espectacular."" ]";0;0;0;0;0;0
the-revenant-2015;10;JohnMasterL;/user/JohnMasterL;Dec 25, 2015;"[ ""We have one of the best films of this year. The Revenant is a visual spectacle in every sense of the word, the cinematography of Lubezki is simply sensational, using the formula as seen in Birdman (long and uncut footage) combining scenes accompanied by incredible images of the landscapes or the environment courts and a completely natural lighting. Is without a doubt the best film by Alejandro G. Iñarritu, are also against the most violent film that he has directed, Dicaprio is brilliant, amazing and shocking, the Oscar is for you! Movies are no longer made as well, combine perfectly the real thing with little CGI (bear attack scene is spectacular and an of the most stunning never seen), epic, violent and absolutely amazing, a true masterpiece."", """", ""Review en Español:"", ""Estamos ante una de las mejores películas de este año. The Revenant es un espectáculo visual en todo el sentido de la palabra, la fotografía de Lubezki es simplemente sensacional, usando la formula ya vista en Birdman (Tomas largas y sin cortes) combinando escenas con cortes acompañados de increíbles imágenes de los paisajes o del ambiente y con una iluminación totalmente natural. Es sin duda alguna la mejor película de Alejandro G. Iñarritu, también estamos ante la película más violenta que él ha dirigido, Dicaprio es magistral, increíble e impactante, !el Oscar es para ti!. Ya no se hacen películas así, combinan perfectamente lo real con poco CGI (la escena del ataque del oso es espectacular y una de las mas impactantes que jamas he visto) impactante, épica, violenta y absolutamente impresionante, una verdadera obra maestra."" ]";4;15;4;11;1;0
